"DATE","ACE","ALB1","ALB2","ALTH","ANDE","ANGO","ARDA","ATKI","BAMB","BENN","BEVE","BIDD","BLUE","BOA1","BOKA","BOYU","BROA","BROW","BRUC","BRYD","BYEN","CAIR","CAME","CAMP","CAPA","CASU","CHAN","CHIT","CLIF","CMBG","COLL","COOM","CORR","COYR","CRAC","CRAN","CRON","DAVI","DOBA","DOWE","DULB","DUMB","DUND","EGAN","EGRE","ELLE","ENEM","ESP1","ESP2","ESP3","ESP4","ESP5","FLAG","FORR","FRAS","GARD","GIBB","GING","GNO1","GNO2","GOON","GOOR","GORE","GOUN","GUND","GURA","HARV","HEBI","HIND","JAND","JASP","JERD","JOON","KARA","KENT","KOND","KWOB","KWOR","LITT","LOGU","MARI","MART","MCLA","MEAR","METT","MIRI","MLGR","MOAT","MOLL","MORT","MTMA","MUIR","MUNG","MURA","MURR","NAMB","NGOP","NINA","NINE","NONA","NOOB","NOON","NPAR","OWIN","PABE","PALL","PARK","PILL","PINJ","PLAN","PLEA","POOR","POWE","QUEE","RANG","REDB","REDM","RONN","SHAR","SHAS","STAT","STRE","TAAN","TAAR","THOM","TOOL","TORD","TOWE","TWIN","UNIC","VARL","WAGI","WALB","WALL","WALY","WANN","WARD","WARG","WARR","WEST","WHEA","WHIA","WHIN","WHIW","WILD","WILS","YAAL","YARN","YARR","YEAL","YELL","YURI"
1995-04-21,NA,NA,NA,NA,NA,NA,120.174496644295,NA,NA,NA,NA,NA,NA,NA,118.666019417476,NA,NA,96.9881500987492,46.7413793103448,NA,NA,NA,NA,NA,NA,125.099678456592,NA,NA,NA,NA,NA,107.54817987152,89.912,136.172284644195,NA,NA,NA,NA,NA,NA,145.921465968586,34.9055202230123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.330693069307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.393825301205,96.4081405073878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.897845421521,NA,NA,130.425899280576,NA,NA,67.6821052631579,NA,67.7754601226994,NA,110.477341389728,NA,NA,NA,NA,NA,NA,NA,141.654618473896,NA,NA,NA,NA,NA,177.635294117647,NA,128.545454545455,NA,NA,NA,NA,76.6208482370976,NA,NA,NA,NA,NA,NA,85.02385775377,NA,127.88829787234,NA,NA,NA,NA,NA,NA,184.338482758621,128.412541254125,NA,132.033323235383,NA,NA,NA,NA,NA,164.694599627561,119.017305315204,NA,NA,NA,NA,104.942345924453,NA,116.590792838875,NA,NA,169.050577240242,174.973109243697,NA,NA,NA,NA,NA,26.1340545625588,NA,NA
1995-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.681318681319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2794094672707,NA,NA,NA
1995-05-07,NA,NA,NA,NA,NA,NA,121.684563758389,NA,NA,NA,NA,NA,NA,NA,129.833009708738,NA,NA,97.6524028966425,42,NA,NA,NA,NA,88.067935437244,NA,123.180064308682,NA,NA,NA,NA,NA,114.492505353319,78.888,128.379588014981,NA,NA,NA,NA,NA,NA,136.759162303665,36.4727568128905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.7841584158416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.200301204819,94.0429328129356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.613760260668,129.069478908189,NA,126.280575539568,NA,NA,74.7802313354364,NA,70.3913221449038,NA,106.885196374622,NA,NA,NA,NA,95.6061093247588,NA,NA,127.542168674699,NA,NA,NA,NA,NA,174.682352941176,NA,122.727272727273,NA,NA,NA,NA,78.1159938681656,NA,NA,NA,NA,NA,NA,81.7602970965564,NA,131.457446808511,NA,NA,NA,NA,NA,NA,177.455172413793,120.678327832783,NA,119.993335352923,NA,NA,NA,NA,NA,158.916201117318,108.238566131026,NA,NA,NA,NA,107.433399602386,NA,115.319693094629,NA,NA,173.793293018142,190.355182072829,NA,NA,NA,NA,NA,25.0687382297552,NA,NA
1995-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5707732634338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.3367595347579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.451612903226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.245229431082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-05-14,NA,NA,NA,NA,NA,NA,NA,NA,15.8552631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5105882352941,50.817244611059,43.947069675039,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1212121212121,NA,NA,NA,NA,NA,12.4232884883027,69,NA,NA,NA,NA,NA,NA,NA,62.2979286029088,NA,NA,67.0590909090909,22.1772151898734,NA,NA,73.2332657200811,52.8021390374332,NA,NA,NA,NA,56.95,NA,NA,50.7769670050761,NA,NA,18.7031738200954,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3319327731092,NA,NA,NA,NA,NA,93.1613526570048,NA,NA,NA,65.9895833333333,NA,59.5672268907563,34,NA,NA,48.7093596059113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8793033616849,NA,NA,NA,60.8965517241379,NA,NA,NA,NA,70.0652173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-05-16,76.1228070175439,49.9758576874206,52.39911634757,136.724745762712,NA,18.9739130434783,NA,128.031496062992,NA,52.336387434555,NA,98.9326923076923,NA,NA,NA,NA,NA,NA,NA,138.710875331565,NA,103.885976855003,NA,NA,NA,NA,NA,NA,NA,NA,80.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2939267501159,NA,NA,34.6223839854413,129.566666666667,NA,NA,NA,90.7409860191317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6836734693878,NA,NA,21.8672279792746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.0131578947368,52.3453041460708,NA,NA,NA,NA,55.8903355032549,NA,NA,NA,77.6089743589744,NA,NA,68.2446808510638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.818150840527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2939297124601,NA,NA,NA,NA,53.5833333333333,NA,NA,NA,28.4897660818713,NA
1995-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.725274725275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8989045383412,NA,NA,NA
1995-05-30,NA,NA,NA,NA,NA,NA,NA,NA,15.7384615384615,NA,NA,NA,NA,NA,NA,63.9043824701195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7011764705882,22.6582159624413,38.6121088949806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6141666666667,NA,NA,NA,NA,14.421971998415,71,NA,NA,NA,NA,NA,NA,NA,NA,82.1855072463768,NA,NA,20.0761904761905,NA,NA,75.6247464503043,NA,NA,NA,NA,NA,65,NA,70.6842948717949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2307333021952,NA,NA,NA,NA,NA,92.7613526570048,NA,NA,NA,49.0890052356021,NA,65.2226890756303,32.7148014440433,NA,45.9464699426899,48.5812807881773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1742034943474,60.6206896551724,NA,NA,NA,NA,68.8260869565217,99.9440504334121,56.0284331518451,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA
1995-06-01,NA,NA,48.5670103092784,NA,NA,17.90625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.081974848626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6054421768707,NA,NA,20.6014211886305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9736842105263,NA,NA,NA,NA,NA,53.599399098648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9726987792808,NA,NA,NA,NA,NA,41.9189427312775,38.7943262411348,42.521377672209,52.8785046728972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5713809576714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7916666666667,NA,NA,48.3735632183908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7692307692308,NA,49.4849368318756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7284902597403,NA,NA,NA,18.0103626943005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-06-15,NA,NA,NA,NA,NA,NA,NA,NA,14.9451754385965,NA,79.1553829078801,NA,NA,NA,NA,54.5258964143426,30.3992248062016,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.52,18.8227016885553,30.7342378670715,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8055555555556,45.3710953769263,NA,NA,NA,NA,13.0957785742732,61,NA,NA,NA,NA,NA,NA,NA,46.2096204766108,61.6144927536232,NA,69.2772727272727,16.9683544303797,NA,NA,47.5415821501014,31.0588235294118,NA,NA,NA,NA,61.95,NA,71.4906456019481,36.7515883100381,NA,NA,16.6437747035573,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0243788091889,NA,NA,NA,NA,NA,73.9613526570048,NA,NA,NA,30.7604166666667,NA,62.5084033613445,23.5978260869565,NA,37.448136835675,44.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6734362307067,NA,NA,NA,57.7241379310345,NA,NA,NA,NA,60.0217391304348,63.9600262984878,32.7120387174834,NA,NA,NA,NA,NA,NA,NA,NA,42.4408014571949,NA,NA,NA,NA,NA,NA,NA
1995-06-17,NA,NA,NA,34.0779441797141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6273209549072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1785714285714,NA,NA,NA,NA,NA
1995-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7643464618941,NA,NA,NA,NA,NA,32.6901408450704,39.7730496453901,38.561757719715,39.6635514018692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6733690795353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.7916666666667,NA,NA,42.0321252059308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3162393162393,NA,40.1159844054581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6842462039046,NA,NA,NA,15.706390328152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-06-24,NA,NA,NA,NA,NA,NA,27.7248322147651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1805006587615,31.2413793103448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.904,NA,NA,NA,NA,NA,NA,NA,72.3455497382199,30.5834863304069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1279207920792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2018072289157,48.8129356007806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9667898991165,85.2406947890819,NA,62.473381294964,NA,NA,39.7024185068349,NA,25.2407862407862,NA,42.0483383685801,NA,NA,NA,NA,25.9590032154341,NA,NA,65.4899598393574,NA,NA,NA,NA,NA,42.4941176470588,NA,NA,NA,NA,NA,NA,35.9931016862545,NA,NA,NA,NA,NA,NA,36.7584421431787,NA,38.8723404255319,NA,NA,NA,NA,NA,NA,75.9542068965517,NA,NA,67.541654044229,NA,NA,NA,NA,NA,64.4804469273743,NA,NA,NA,NA,NA,46.9582504970179,NA,58.7109974424552,NA,NA,66.0082462891699,60.9675070028011,NA,NA,NA,NA,NA,18.1764705882353,NA,NA
1995-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6149732620321,NA,NA,NA,NA,NA,NA,78.7335274196423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4202898550725,NA,NA,NA,NA,NA,NA,NA,NA,36.7835265405735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9753341032833,NA,NA,NA,NA,NA,NA,35.6666666666667,34.8596908442331,32.2897196261682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5641025641026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-07-10,NA,NA,NA,NA,53.6263559662515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9089808763011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2642706131078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0596330275229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2258064516129,NA,NA,NA,NA,NA,NA,51.006358450202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4559535333979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-07-19,57.1463815789474,72.0088945362135,NA,41.6929347826087,NA,27.2413194444444,NA,101.801181102362,NA,46.2104918032787,NA,66.8269230769231,NA,NA,NA,NA,NA,NA,NA,56.5397877984085,NA,81.6998296422487,NA,NA,NA,NA,NA,NA,NA,NA,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3992623328723,NA,NA,32.0856882406563,91.9,NA,NA,NA,65.7406042741341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.7120980091884,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4591836734694,NA,NA,36.8651612903226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1842105263158,33.2129620253165,NA,NA,NA,NA,NA,NA,NA,NA,69.6346153846154,NA,NA,48.3416735028712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9378132118451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0952380952381,NA,NA,NA,29.0905892700088,NA
1995-07-26,NA,NA,NA,NA,46.1800643086817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0206274172755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6819371727749,NA,NA,NA,NA,NA,NA,NA,NA,33.8347027549541,NA,NA,14.6222845129643,NA,NA,NA,19.4884057971014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2456591639871,NA,NA,NA,NA,NA,NA,NA,NA,60.958904109589,NA,NA,NA,NA,NA,NA,NA,NA,34.8099173553719,NA,NA,NA,NA
1995-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6254980079681,14.5971014492754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7884442764681,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,14.0557826717658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2887700534759,NA,NA,NA,NA,43.2,NA,31.7375111375111,NA,9.98460410557185,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8390433096315,NA,13.6547842401501,NA,NA,NA,NA,NA,47.6405797101449,NA,NA,NA,NA,NA,53.5840336134454,NA,NA,16.1526168110284,37.8275862068966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2906857727738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4553734061931,24.9362745098039,NA,NA,NA,NA,NA,NA
1995-08-04,49.6468973091708,37.3481575603558,43.4064801178203,31.6048332198775,NA,15.3739130434783,NA,87.1692913385827,NA,44.0124345549738,NA,59.9807692307692,NA,NA,NA,NA,NA,NA,NA,41.815649867374,NA,71.0030653950954,NA,NA,NA,NA,NA,NA,NA,NA,45.5666666666667,NA,NA,NA,NA,NA,34.2713567839196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1777570963239,NA,NA,27.396174863388,78.52,NA,NA,NA,59.8337012509198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2633996937213,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0646258503401,NA,NA,18.1010362694301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3157894736842,23.4473950942631,NA,NA,NA,NA,40.4611917876815,NA,NA,NA,58.3589743589744,NA,NA,40.9541171650963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8012740302582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6198083067093,NA,NA,NA,NA,46.4761904761905,NA,NA,NA,26.8395314787701,NA
1995-08-11,NA,NA,NA,NA,NA,NA,26.2751677852349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8680656054028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8493975903614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.698883161512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7671232876712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4154589371981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.406374501992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7967914438503,NA,NA,NA,NA,NA,NA,26.6341883386771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0743961352657,NA,NA,NA,NA,NA,NA,NA,NA,14.463168148058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4444444444444,NA,NA,NA,NA,NA,NA,NA
